task_id_list	courier_id	score	willingness
T0004,T0021	C005	77.909000	0.186438
T0010,T0016	C026	38.041000	0.163531
T0006,T0008	C048	77.615000	0.056125
T0010,T0011	C046	31.866000	0.085469
T0006,T0010	C035	54.589000	0.173687
T0017,T0022	C028	57.736000	0.098156
T0026	C031	37.950000	0.315180
T0014,T0018	C032	69.905000	0.053844
T0013,T0019	C001	60.722000	0.054625
T0020,T0029	C006	52.414000	0.259719
T0002,T0014	C052	56.734000	0.140469
T0019,T0024	C002	46.233000	0.054938
T0014,T0020	C028	32.421000	0.108469
T0006,T0010	C031	73.490000	0.150156
T0001,T0025	C050	71.617000	0.024219
T0008,T0024	C040	51.906000	0.058719
T0001,T0021	C047	49.163000	0.022500
T0013,T0014	C023	40.702000	0.048750
T0010,T0028	C054	47.267000	0.029469
T0005,T0027	C022	68.368000	0.012438
T0004,T0018	C011	50.058000	0.020906
T0016,T0023	C050	65.701000	0.014469
T0019,T0027	C008	27.144000	0.103281
T0002,T0027	C058	48.030000	0.041031
T0000,T0017	C034	62.769000	0.099062
T0006,T0020	C019	72.267000	0.134313
T0012,T0021	C026	44.342000	0.113906
T0018,T0027	C056	58.700000	0.106000
T0021,T0026	C047	53.618000	0.020344
T0021,T0025	C041	57.081000	0.006844
T0018,T0020	C041	65.333000	0.015531
T0011,T0017	C044	71.140000	0.061156
T0011,T0014	C002	46.411000	0.029750
T0022,T0025	C001	79.133000	0.084063
T0017,T0022	C056	54.624000	0.023875
T0001,T0002	C034	49.353000	0.126438
T0005,T0026	C058	86.103000	0.009219
T0003	C051	16.753000	0.271313
T0019,T0023	C038	55.761000	0.137563
T0005,T0029	C031	82.788000	0.057719
T0001,T0011	C028	56.612000	0.128250
T0028,T0029	C013	57.632000	0.019281
T0001,T0015	C001	48.794000	0.153750
T0000,T0009	C031	50.755000	0.033156
T0000	C008	35.333000	0.259125
T0016,T0017	C002	65.283000	0.081406
T0025,T0029	C010	65.951000	0.039219
T0016	C058	25.419000	0.140094
T0017	C012	36.596000	0.046875
T0018,T0021	C037	54.770000	0.105969
T0015,T0025	C019	100.000000	0.018125
T0017	C045	18.999000	0.214719
T0014,T0018	C049	41.845000	0.038094
T0005,T0022	C011	46.204000	0.080937
T0007,T0023	C056	68.159000	0.010750
T0008	C051	21.971000	0.043750
T0004,T0026	C016	39.958000	0.016063
T0016,T0026	C023	34.302000	0.192031
T0002,T0029	C049	24.418000	0.061687
T0018,T0026	C001	41.741000	0.063312
T0016,T0022	C033	24.344000	0.041563
T0005,T0017	C004	69.149000	0.074656
T0017,T0026	C019	48.348000	0.032313
T0011,T0021	C028	61.689000	0.112594
T0007,T0008	C022	43.952000	0.125437
T0021,T0028	C056	82.155000	0.070594
T0015,T0026	C052	37.083000	0.049312
T0017	C039	35.412000	0.157406
T0003,T0020	C034	30.254000	0.007156
T0006,T0015	C045	56.616000	0.003125
T0014,T0023	C027	78.578000	0.134938
T0009,T0025	C037	74.011000	0.167438
T0002,T0018	C046	61.150000	0.052906
T0010,T0022	C034	63.711000	0.119500
T0005,T0008	C024	74.052000	0.018250
T0001,T0022	C042	57.991000	0.045594
T0001,T0007	C000	66.772000	0.019906
T0010,T0026	C020	21.898000	0.039500
T0007,T0011	C037	35.472000	0.194406
T0007,T0025	C025	26.781000	0.084469
T0014,T0022	C047	22.468000	0.110969
T0001,T0005	C019	83.913000	0.084375
T0011,T0013	C045	58.365000	0.076938
T0004,T0007	C021	58.837000	0.198938
T0018	C000	45.707000	0.126375
T0015,T0022	C010	83.715000	0.054844
T0018,T0025	C058	69.309000	0.055094
T0004,T0023	C025	98.974000	0.037906
T0007,T0027	C025	48.999000	0.106656
T0002,T0008	C040	32.281000	0.060500
T0028,T0029	C007	66.831000	0.035094
T0001,T0016	C038	67.396000	0.034563
T0011,T0026	C027	54.361000	0.089375
T0007,T0015	C005	75.299000	0.125219
T0001,T0015	C036	67.369000	0.031875
T0001,T0003	C004	58.973000	0.187094
T0000,T0024	C050	91.193000	0.121094
T0001,T0020	C024	85.133000	0.241219
T0014,T0018	C037	63.077000	0.123938
T0000,T0021	C014	70.667000	0.225281
T0018,T0025	C030	62.059000	0.061125
T0001	C050	19.413000	0.053281
T0005,T0028	C051	37.370000	0.066625
T0013,T0016	C055	59.333000	0.092781
T0009,T0022	C019	47.285000	0.257094
T0007,T0017	C008	59.210000	0.190125
T0004,T0022	C036	53.432000	0.113156
T0004	C008	37.609000	0.262531
T0019,T0021	C045	39.774000	0.046000
T0004,T0014	C043	59.155000	0.191812
T0001,T0013	C048	49.192000	0.025000
T0014,T0024	C048	39.220000	0.126781
T0001,T0013	C054	62.754000	0.027781
T0012,T0013	C035	52.884000	0.116062
T0011,T0013	C050	61.015000	0.058094
T0021,T0022	C058	73.470000	0.023969
T0014,T0017	C049	69.180000	0.066687
T0004,T0016	C008	57.216000	0.014969
T0016,T0017	C016	96.001000	0.056688
T0005,T0020	C026	33.447000	0.043750
T0006,T0027	C047	56.155000	0.016000
T0001,T0020	C038	49.781000	0.084312
T0006,T0022	C010	69.167000	0.137969
T0003,T0007	C031	46.756000	0.161188
T0005,T0009	C047	98.302000	0.151875
T0015,T0017	C013	42.775000	0.066375
T0022,T0024	C035	67.213000	0.071906
T0019,T0023	C040	100.000000	0.039719
T0020	C056	47.518000	0.108750
T0028	C013	38.210000	0.043500
T0016,T0021	C004	53.808000	0.062188
T0004	C018	19.096000	0.057406
T0021,T0022	C044	94.071000	0.132375
T0005,T0022	C008	43.654000	0.035531
T0000,T0007	C044	35.779000	0.179031
T0004,T0011	C044	77.666000	0.109250
T0021,T0027	C005	46.849000	0.167719
T0010	C056	37.612000	0.232219
T0007	C037	16.359000	0.225062
T0006,T0015	C020	47.976000	0.051156
T0000,T0020	C016	49.084000	0.253500
T0012,T0023	C001	53.166000	0.031875
T0026	C002	14.476000	0.258656
T0000,T0013	C029	98.782000	0.095219
T0006,T0022	C021	58.904000	0.034969
T0016,T0018	C019	59.975000	0.121312
T0027,T0029	C018	53.888000	0.063781
T0021,T0029	C036	67.739000	0.007438
T0020	C037	28.497000	0.176031
T0008,T0026	C019	82.252000	0.018531
T0010,T0028	C039	53.350000	0.035906
T0003,T0023	C004	65.226000	0.032469
T0008,T0023	C021	45.981000	0.027750
T0017,T0024	C018	36.554000	0.057750
T0017,T0020	C008	28.101000	0.021625
T0019,T0024	C049	38.891000	0.137781
T0003,T0027	C017	89.006000	0.092312
T0006,T0029	C028	61.954000	0.132187
T0007,T0026	C008	69.179000	0.236375
T0005,T0027	C047	78.583000	0.015562
T0002,T0029	C031	50.341000	0.036062
T0007,T0023	C005	73.925000	0.085531
T0006,T0025	C007	41.725000	0.092906
T0029	C055	17.277000	0.047094
T0013,T0025	C023	33.302000	0.042250
T0005,T0024	C003	49.914000	0.106656
T0012,T0018	C024	81.002000	0.239938
T0002,T0006	C031	53.307000	0.094281
T0010,T0022	C027	34.300000	0.084406
T0009,T0026	C024	54.839000	0.034406
T0011,T0028	C009	46.254000	0.053969
T0005,T0027	C003	34.764000	0.042156
T0002,T0017	C003	46.519000	0.031656
T0004,T0024	C052	60.442000	0.038500
T0002	C011	31.119000	0.055719
T0000,T0028	C020	34.657000	0.131594
T0006,T0012	C048	71.976000	0.090656
T0008,T0029	C037	47.653000	0.065188
T0002	C056	41.038000	0.264563
T0010,T0029	C024	60.740000	0.141469
T0021,T0028	C057	51.979000	0.176969
T0004,T0022	C017	69.794000	0.047594
T0008,T0023	C043	49.291000	0.179094
T0009	C010	10.976000	0.268187
T0015,T0025	C010	89.179000	0.018719
T0006,T0016	C016	48.897000	0.015719
T0004,T0026	C028	58.669000	0.094125
T0023,T0026	C031	57.107000	0.033969
T0008,T0026	C004	34.217000	0.020844
T0003,T0012	C027	37.053000	0.073750
T0003,T0009	C018	58.179000	0.018344
T0026,T0028	C000	67.354000	0.148938
T0004,T0016	C034	38.386000	0.212406
T0003,T0019	C001	48.301000	0.116719
T0024	C048	17.749000	0.272281
T0005,T0019	C033	56.576000	0.054250
T0004,T0019	C057	52.153000	0.136625
T0002,T0010	C009	97.469000	0.053719
T0011,T0023	C042	69.692000	0.040750
T0001,T0020	C040	40.711000	0.067625
T0015,T0023	C016	46.967000	0.029875
T0022	C054	32.884000	0.164281
T0019,T0022	C050	46.348000	0.047125
T0007,T0017	C003	64.997000	0.059562
T0006,T0026	C029	56.035000	0.016063
T0017,T0024	C001	57.810000	0.023219
T0009,T0023	C036	55.178000	0.075281
T0002,T0013	C029	96.939000	0.054688
T0003	C016	49.349000	0.243594
T0012,T0026	C041	75.071000	0.027281
T0004	C030	20.167000	0.158719
T0019,T0023	C022	69.373000	0.057469
T0008,T0027	C000	60.015000	0.025406
T0000,T0020	C035	84.250000	0.043375
T0005,T0024	C050	85.595000	0.166906
T0011,T0012	C055	69.695000	0.111781
T0020,T0024	C023	66.695000	0.070594
T0012,T0029	C057	77.650000	0.224094
T0006	C037	26.164000	0.052844
T0003,T0017	C002	75.617000	0.083344
T0008,T0028	C002	60.369000	0.066031
T0010,T0022	C017	38.974000	0.021656
T0005,T0020	C020	41.938000	0.045844
T0005	C000	29.637000	0.089719
T0021,T0023	C059	36.395000	0.059812
T0002,T0027	C030	49.619000	0.038312
T0001,T0005	C002	61.351000	0.052813
T0006,T0020	C044	67.117000	0.143156
T0013,T0024	C057	66.152000	0.069750
T0011	C043	45.634000	0.255594
T0018,T0022	C003	53.722000	0.036531
T0008,T0028	C024	70.967000	0.007313
T0000,T0008	C013	61.232000	0.003125
T0006,T0023	C006	45.963000	0.036844
T0003,T0015	C053	60.193000	0.031281
T0006,T0017	C005	80.241000	0.048312
T0009,T0010	C002	46.968000	0.008469
T0016,T0028	C042	79.082000	0.120031
T0016,T0018	C032	55.623000	0.062312
T0011,T0023	C019	66.724000	0.040000
T0018	C011	18.252000	0.093219
T0020,T0025	C056	81.390000	0.003969
T0007,T0009	C007	40.341000	0.045062
T0002,T0027	C005	35.137000	0.100094
T0022,T0025	C007	44.602000	0.079250
T0002,T0009	C048	54.677000	0.022719
T0002,T0008	C005	59.025000	0.105250
T0022,T0026	C028	60.315000	0.078563
T0026	C052	18.742000	0.208205
T0002,T0004	C035	56.522000	0.058406
T0011	C017	38.597000	0.101531
T0007,T0012	C054	85.705000	0.100187
T0006,T0010	C014	47.160000	0.105188
T0004,T0005	C058	95.765000	0.034719
T0004,T0010	C005	40.040000	0.168187
T0004,T0024	C020	74.658000	0.074219
T0006,T0027	C008	30.767000	0.095844
T0022,T0027	C033	36.576000	0.090688
T0001,T0018	C000	72.879000	0.030469
T0008,T0024	C020	65.909000	0.106187
T0007,T0028	C053	51.850000	0.010187
T0018	C025	10.265000	0.082375
T0005,T0018	C036	50.596000	0.077594
T0018,T0029	C045	60.359000	0.066000
T0007,T0023	C033	100.000000	0.093312
T0006,T0015	C022	63.886000	0.167438
T0009,T0028	C005	68.346000	0.016094
T0013,T0021	C014	43.378000	0.086875
T0021,T0027	C017	81.483000	0.098812
T0021,T0026	C023	80.306000	0.175063
T0010,T0028	C046	40.799000	0.086250
T0009,T0028	C013	86.038000	0.050187
T0000,T0026	C031	58.489000	0.011000
T0006,T0023	C019	70.080000	0.070563
T0006,T0017	C022	65.241000	0.135687
T0006,T0016	C049	46.862000	0.110781
T0006,T0016	C006	66.376000	0.103875
T0009,T0024	C017	60.249000	0.167000
T0006,T0009	C055	29.689000	0.161938
T0023,T0027	C027	80.436000	0.120594
T0006,T0021	C030	41.892000	0.126844
T0016,T0020	C017	69.027000	0.061313
T0002,T0018	C038	33.972000	0.019656
T0013	C009	42.132000	0.271000
T0005	C011	31.032000	0.092250
T0015	C031	37.769000	0.252469
T0004,T0025	C049	55.697000	0.076125
T0008,T0010	C012	65.054000	0.076375
T0008,T0028	C005	39.902000	0.045125
T0018,T0026	C030	45.651000	0.058406
T0001,T0008	C030	45.277000	0.116344
T0010,T0018	C014	52.941000	0.024344
T0006,T0025	C019	100.000000	0.060906
T0000,T0018	C016	59.341000	0.180219
T0000,T0024	C049	45.727000	0.123438
T0009,T0026	C045	50.431000	0.016469
T0016,T0017	C019	45.541000	0.068500
T0018,T0022	C007	65.781000	0.070031
T0020,T0021	C033	30.932000	0.059906
T0004,T0023	C041	63.838000	0.100250
T0012,T0021	C046	72.226000	0.144000
T0006,T0017	C031	82.557000	0.174344
T0009,T0016	C030	67.763000	0.072000
T0015,T0017	C031	67.544000	0.159125
T0008,T0011	C027	35.254000	0.062031
T0003,T0014	C005	50.703000	0.095594
T0009,T0013	C003	66.047000	0.097844
T0015,T0019	C025	45.398000	0.025531
T0009,T0014	C058	71.271000	0.183594
T0001,T0020	C011	32.438000	0.073125
T0003,T0020	C026	73.604000	0.042250
T0022,T0026	C013	74.157000	0.054688
T0000,T0013	C047	90.765000	0.081937
T0017	C017	35.376000	0.112969
T0013,T0015	C009	89.245000	0.160531
T0000,T0022	C004	26.750000	0.094781
T0001,T0019	C005	83.697000	0.203063
T0018	C017	24.323000	0.215281
T0005,T0009	C020	59.075000	0.074687
T0001,T0027	C026	44.958000	0.053344
T0014,T0029	C045	52.045000	0.047469
T0000,T0003	C024	55.575000	0.157844
T0002,T0020	C058	51.193000	0.225844
T0019,T0023	C003	44.451000	0.126719
T0017,T0020	C056	76.486000	0.051563
T0018,T0021	C020	41.158000	0.060219
T0006,T0024	C018	60.347000	0.054844
T0007,T0029	C019	55.340000	0.078812
T0004,T0008	C051	57.232000	0.023563
T0021,T0029	C003	42.625000	0.032406
T0000,T0028	C028	41.202000	0.117031
T0001,T0016	C007	41.370000	0.162281
T0019,T0025	C026	68.947000	0.137750
T0000,T0028	C004	55.757000	0.128875
T0013,T0019	C059	98.121000	0.220719
T0002,T0028	C026	74.689000	0.132781
T0012,T0021	C052	48.940000	0.016813
T0010,T0021	C025	50.826000	0.072906
T0011,T0027	C045	57.583000	0.238781
T0013,T0022	C003	79.270000	0.088844
T0003,T0020	C048	44.548000	0.033063
T0000,T0028	C001	44.171000	0.092438
T0000,T0002	C058	49.231000	0.129062
T0024	C029	43.536000	0.152719
T0002,T0021	C030	64.654000	0.039094
T0008,T0023	C049	64.145000	0.018875
T0013	C038	15.509000	0.039656
T0002,T0007	C014	82.594000	0.140937
T0008,T0025	C031	67.912000	0.130937
T0001,T0015	C058	80.842000	0.027062
T0009,T0020	C025	100.000000	0.051125
T0003,T0018	C031	40.617000	0.076406
T0018,T0028	C012	50.858000	0.031375
T0007,T0021	C006	54.151000	0.006000
T0020,T0024	C053	59.060000	0.058563
T0006,T0022	C040	47.619000	0.073906
T0009,T0021	C049	30.708000	0.174438
T0000,T0004	C019	40.864000	0.057219
T0026	C005	12.070000	0.139406
T0000,T0026	C018	99.260000	0.076531
T0016,T0018	C058	68.238000	0.044687
T0011	C006	44.443000	0.070281
T0017,T0023	C005	81.390000	0.026063
T0025	C030	44.155000	0.194187
T0008,T0022	C009	58.003000	0.064094
T0007,T0027	C031	56.486000	0.067656
T0021,T0027	C015	62.555000	0.077250
T0024,T0028	C045	76.924000	0.199406
T0008,T0011	C057	100.000000	0.100250
T0001,T0015	C009	52.157000	0.172125
T0006,T0015	C029	67.870000	0.068906
T0012,T0026	C014	67.161000	0.079625
T0020,T0026	C024	85.464000	0.104781
T0000,T0027	C051	90.226000	0.071719
T0012,T0028	C021	72.333000	0.056531
T0008,T0018	C014	77.493000	0.041469
T0007	C002	18.072000	0.412365
T0001,T0023	C043	37.103000	0.118531
T0023,T0026	C036	29.364000	0.236625
T0007,T0008	C024	84.677000	0.075688
T0010,T0029	C029	66.460000	0.127312
T0007,T0028	C000	57.267000	0.026406
T0000,T0011	C005	41.436000	0.098219
T0000	C011	18.784000	0.227250
T0027,T0028	C005	25.582000	0.047594
T0000,T0018	C005	44.888000	0.143156
T0015,T0019	C012	43.751000	0.212438
T0017,T0024	C024	43.519000	0.101250
T0021	C026	42.205000	0.211187
T0021,T0024	C022	100.000000	0.163469
T0002,T0021	C001	29.237000	0.129156
T0005,T0022	C024	40.175000	0.008344
T0000	C054	31.344000	0.134406
T0001,T0008	C051	48.709000	0.016188
T0013,T0021	C002	100.000000	0.013656
T0013,T0022	C032	60.575000	0.039062
T0002	C055	14.148000	0.252594
T0014	C012	40.259000	0.142094
T0012,T0018	C046	53.406000	0.150312
T0000,T0018	C035	48.948000	0.075969
T0022,T0026	C001	56.161000	0.129094
T0011,T0023	C031	46.276000	0.054312
T0007,T0023	C040	84.845000	0.070250
T0000,T0027	C012	48.401000	0.058000
T0027,T0029	C054	51.458000	0.038469
T0021	C056	48.485000	0.097281
T0009,T0018	C016	60.480000	0.051156
T0010,T0016	C055	66.175000	0.103156
T0005,T0013	C040	84.009000	0.075094
T0018,T0022	C055	28.915000	0.085313
T0000,T0008	C022	58.144000	0.038594
T0012,T0022	C026	31.752000	0.019625
T0022,T0026	C059	71.121000	0.171625
T0012,T0016	C029	33.517000	0.052250
T0004,T0026	C033	64.016000	0.011344
T0017,T0026	C010	71.619000	0.058625
T0001,T0009	C003	64.508000	0.216500
T0006,T0017	C020	58.667000	0.037031
T0004	C025	43.564000	0.176969
T0015,T0017	C011	41.482000	0.064719
T0009	C016	17.837000	0.093312
T0002,T0023	C059	70.515000	0.054781
T0007,T0024	C003	91.681000	0.174094
T0014,T0029	C023	50.909000	0.007812
T0000,T0009	C042	71.816000	0.190562
T0017,T0027	C041	73.806000	0.194812
T0006,T0028	C045	56.494000	0.065250
T0000,T0018	C059	51.898000	0.210656
T0015,T0024	C039	55.638000	0.070719
T0012,T0026	C035	52.018000	0.100531
T0000,T0016	C023	24.037000	0.211656
T0002,T0015	C044	49.295000	0.027344
T0006,T0013	C042	44.547000	0.117219
T0012,T0025	C045	46.470000	0.137656
T0000,T0004	C024	47.453000	0.256656
T0000	C049	23.668000	0.200594
T0012	C024	29.008000	0.249594
T0009,T0027	C040	68.072000	0.180969
T0021,T0022	C045	43.856000	0.017781
T0006,T0017	C010	49.503000	0.100344
T0023,T0024	C023	56.742000	0.021156
T0010	C011	27.555000	0.105500
T0005,T0014	C042	29.871000	0.013969
T0015,T0018	C052	43.214000	0.174875
T0019,T0021	C003	58.265000	0.021156
T0001,T0018	C014	78.540000	0.014281
T0013,T0016	C007	63.758000	0.218406
T0005	C027	28.930000	0.058281
T0001,T0008	C046	83.056000	0.042312
T0016,T0018	C020	83.737000	0.239687
T0011,T0023	C041	71.433000	0.038781
T0013	C059	35.596000	0.253406
T0001,T0005	C037	55.739000	0.033750
T0020,T0027	C051	56.008000	0.080969
T0005,T0017	C054	23.897000	0.023469
T0005,T0022	C039	42.016000	0.051937
T0004,T0007	C041	42.413000	0.079875
T0004,T0028	C024	58.415000	0.046344
T0018	C020	38.438000	0.242781
T0002,T0023	C019	65.980000	0.075281
T0012,T0014	C001	76.237000	0.048906
T0002,T0005	C024	64.464000	0.016125
T0024,T0027	C027	57.818000	0.273250
T0011,T0027	C027	69.804000	0.208125
T0024,T0027	C050	57.484000	0.140063
T0016,T0025	C035	67.988000	0.048969
T0000,T0001	C031	36.643000	0.055063
T0024	C047	35.246000	0.035125
T0004,T0020	C026	47.647000	0.170000
T0010,T0020	C050	38.967000	0.164469
T0001,T0018	C035	83.606000	0.056594
T0003,T0004	C055	44.516000	0.052188
T0000,T0003	C037	75.772000	0.115031
T0010,T0025	C018	54.534000	0.037562
T0013,T0015	C010	56.293000	0.066937
T0020,T0029	C044	49.048000	0.075375
T0015	C054	32.851000	0.141750
T0010,T0016	C014	34.308000	0.083656
T0002,T0026	C009	75.569000	0.003125
T0008	C034	46.577000	0.161156
T0016,T0024	C031	32.198000	0.137875
T0010,T0016	C020	69.878000	0.054156
T0002,T0025	C004	35.789000	0.003125
T0019,T0028	C036	81.341000	0.016094
T0023	C021	35.970000	0.046594
T0002,T0024	C020	91.947000	0.087250
T0006,T0018	C020	61.863000	0.062844
T0007,T0026	C022	40.490000	0.038531
T0002,T0013	C043	68.052000	0.019875
T0000,T0012	C054	64.345000	0.054344
T0000,T0027	C044	29.148000	0.137187
T0010,T0028	C025	63.908000	0.067844
T0019,T0024	C056	56.964000	0.044781
T0006,T0008	C034	88.741000	0.115719
T0008,T0016	C047	45.710000	0.166563
T0006,T0028	C023	74.747000	0.102500
T0006,T0025	C031	69.889000	0.110688
T0014,T0021	C032	94.208000	0.024000
T0007,T0023	C026	88.358000	0.136437
T0014,T0018	C042	80.643000	0.060406
T0013,T0025	C005	50.188000	0.130406
T0012,T0016	C023	32.908000	0.155344
T0012	C028	27.106000	0.171406
T0019,T0024	C046	61.165000	0.146375
T0000,T0018	C026	58.472000	0.076750
T0019,T0024	C026	61.658000	0.027375
T0014,T0016	C021	38.940000	0.012906
T0020,T0021	C051	31.690000	0.051250
T0000,T0011	C006	65.067000	0.077375
T0003,T0009	C001	36.858000	0.113813
T0000,T0016	C004	58.026000	0.173469
T0003,T0016	C021	59.971000	0.041219
T0005,T0007	C036	67.342000	0.051469
T0023,T0027	C056	65.688000	0.083062
T0014	C026	26.823000	0.084469
T0005	C003	12.950000	0.176938
T0010	C039	22.589000	0.137594
T0006,T0025	C055	57.371000	0.193500
T0013,T0020	C041	68.398000	0.034063
T0008,T0020	C018	64.993000	0.202313
T0010,T0026	C033	53.184000	0.003125
T0007,T0020	C040	45.399000	0.244844
T0027	C028	30.506000	0.157250
T0003,T0016	C002	57.558000	0.091875
T0012,T0028	C030	30.959000	0.034375
T0002,T0011	C013	94.728000	0.059188
T0006,T0009	C028	65.814000	0.049000
T0003,T0009	C017	91.601000	0.095719
T0010,T0020	C034	55.450000	0.098375
T0006	C051	10.931000	0.122000
T0013,T0026	C032	55.613000	0.030906
T0007,T0020	C023	65.151000	0.007906
T0006,T0011	C013	68.492000	0.039438
T0009,T0029	C003	47.068000	0.188625
T0021,T0027	C012	79.083000	0.057813
T0024	C008	46.476000	0.112469
T0011,T0012	C038	47.543000	0.011969
T0006,T0023	C030	69.456000	0.074156
T0015,T0027	C035	79.010000	0.117469
T0018	C013	47.967000	0.228594
T0014,T0022	C028	69.681000	0.124844
T0000,T0002	C013	89.471000	0.033344
T0020,T0027	C024	67.728000	0.245656
T0006,T0016	C034	42.668000	0.182031
T0015,T0022	C040	44.005000	0.117250
T0028	C042	39.494000	0.248031
T0009,T0016	C001	55.817000	0.104094
T0004,T0006	C010	42.807000	0.052937
T0007,T0010	C055	35.148000	0.058781
T0018	C046	22.738000	0.161250
T0026,T0027	C019	48.634000	0.059219
T0011,T0019	C004	29.915000	0.046687
T0027,T0029	C021	33.449000	0.075688
T0004,T0006	C058	100.000000	0.066844
T0018	C044	34.932000	0.254437
T0012	C045	16.528000	0.133406
T0019,T0020	C006	69.755000	0.208625
T0013,T0028	C039	55.778000	0.067312
T0019,T0023	C007	18.856000	0.039000
T0021,T0024	C031	23.346000	0.067437
T0008,T0027	C014	47.698000	0.087563
T0005,T0012	C044	43.423000	0.031719
T0011,T0028	C025	73.444000	0.059188
T0016,T0026	C020	57.743000	0.271594
T0024,T0028	C020	74.228000	0.090344
T0004,T0006	C031	61.281000	0.050063
T0016,T0029	C047	32.798000	0.060844
T0022,T0029	C030	70.435000	0.030344
T0002,T0011	C043	51.302000	0.066312
T0000,T0024	C044	56.084000	0.070344
T0012,T0016	C050	86.921000	0.073188
T0008,T0028	C029	65.540000	0.010313
T0007,T0027	C059	25.070000	0.200906
T0011,T0016	C001	50.016000	0.120313
T0004,T0020	C005	49.139000	0.039031
T0025	C043	17.779000	0.231844
T0016,T0021	C040	73.261000	0.050406
T0026	C016	17.060000	0.083937
T0009,T0026	C014	85.725000	0.096344
T0010,T0016	C024	62.565000	0.217531
T0018,T0027	C055	46.857000	0.022562
T0001,T0018	C042	93.401000	0.027281
T0020,T0029	C047	43.425000	0.003125
T0016,T0022	C056	67.925000	0.048844
T0010,T0012	C006	48.299000	0.031594
T0011,T0014	C038	33.361000	0.146437
T0013,T0016	C045	73.185000	0.062406
T0010,T0015	C028	44.615000	0.009312
T0000,T0008	C021	33.689000	0.243844
T0017,T0021	C037	62.774000	0.112344
T0008,T0010	C038	54.830000	0.048625
T0000,T0023	C012	65.128000	0.232406
T0000,T0005	C032	80.662000	0.023750
T0000,T0007	C056	40.001000	0.006938
T0001,T0012	C050	65.085000	0.023187
