task_id_list	courier_id	total_score	willingness
T0018,T0039	C028	52.857	0.5576
T0002,T0036	C035	63.138	0.0834
T0025,T0026	C020	63.545	0.2398
T0016,T0038	C028	69.684	0.1649
T0019,T0039	C036	70.707	0.2037
T0008,T0030	C013	68.373	0.0491
T0012,T0029	C018	57.977	0.0872
T0025,T0029	C021	58.3	0.1993
T0021,T0034	C033	56.437	0.2454
T0008,T0012	C017	65.037	0.2089
T0028,T0039	C027	66.939	0.1517
T0006,T0017	C029	50.314	0.1344
T0000,T0031	C020	47.311	0.3978
T0001,T0038	C006	78.398	0.1477
T0012,T0013	C030	54.142	0.3162
T0006,T0011	C016	44.659	0.0204
T0034,T0037	C025	48.158	0.4107
T0009,T0039	C023	63.662	0.3581
T0017,T0027	C029	36.886	0.3182
T0004,T0006	C005	45.673	0.479
T0013,T0035	C021	55.832	0.0887
T0022,T0038	C019	59.012	0.7052
T0030,T0033	C017	59.888	0.1188
T0036,T0038	C034	70.892	0.0125
T0019,T0033	C005	65.097	0.1821
T0003,T0006	C031	57.435	0.5441
T0035,T0039	C035	55.156	0.01
T0000,T0018	C021	70.391	0.7175
T0012,T0034	C012	31.802	0.4988
T0021,T0033	C023	68.086	0.7545
T0006,T0032	C001	67.577	0.1124
T0002,T0034	C003	51.939	0.2196
T0010,T0022	C039	32.619	0.0898
T0015,T0039	C004	58.976	0.5314
T0031	C009	12.961	0.8267
T0009,T0032	C018	67.6	0.2678
T0014,T0020	C020	42.168	0.0886
T0010,T0024	C017	51.84	0.8117
T0002,T0029	C007	54.896	0.0797
T0016,T0028	C017	76.489	0.1727
T0004,T0013	C029	91.365	0.2761
T0013,T0024	C015	74.389	0.2777
T0002,T0011	C039	82.694	0.5894
T0019,T0026	C035	51.959	0.522
T0003,T0033	C032	80.755	0.01
T0000,T0003	C000	85.728	0.1811
T0025,T0028	C032	52.978	0.1739
T0014,T0027	C014	40.366	0.3655
T0004,T0038	C028	61.386	0.4502
T0000,T0016	C017	58.829	0.0195
T0033	C025	10.954	0.6732
T0023,T0037	C006	44.327	0.1627
T0008,T0029	C001	70.79	0.7529
T0008,T0019	C008	37.728	0.1352
T0028,T0034	C025	37.851	0.1189
T0013,T0027	C021	30.223	0.2665
T0025,T0037	C029	50.073	0.1498
T0009,T0030	C000	44.37	0.0612
T0037,T0038	C036	74.006	0.0725
T0012,T0033	C027	46.063	0.0139
T0007,T0016	C023	40.283	0.09
T0008,T0022	C039	68.38	0.2729
T0034,T0035	C031	72.54	0.2545
T0020	C007	25.986	0.5832
T0002,T0005	C039	93.168	0.4992
T0024,T0032	C037	52.974	0.3034
T0013,T0022	C022	39.033	0.1144
T0002,T0032	C024	69.414	0.076
T0005,T0016	C034	72.129	0.648
T0004,T0021	C005	77.909	0.5966
T0010,T0016	C026	38.041	0.5233
T0006,T0010	C035	54.589	0.5558
T0000,T0031	C033	44.32	0.4064
T0002,T0035	C015	40.012	0.1542
T0017,T0022	C028	57.736	0.3141
T0022,T0034	C018	52.745	0.3089
T0026	C031	37.95	0.4276
T0014,T0018	C032	69.905	0.1723
T0003,T0030	C006	65.484	0.3171
T0006,T0036	C016	37.255	0.1093
T0023,T0037	C011	81.545	0.4206
T0013,T0019	C001	60.722	0.1748
T0020,T0029	C006	52.414	0.8311
T0006,T0034	C024	89.883	0.4223
T0025,T0035	C011	59.619	0.0155
T0019,T0024	C002	46.233	0.1758
T0014,T0020	C028	32.421	0.3471
T0032	C002	45.04	0.8336
T0029,T0036	C039	72.887	0.4813
T0015,T0039	C038	53.95	0.2
T0022,T0038	C022	30.24	0.062
T0005,T0037	C030	67.567	0.01
T0006,T0010	C031	73.49	0.4805
T0017,T0036	C024	57.394	0.133
T0013,T0014	C023	40.702	0.156
T0005,T0027	C022	68.368	0.0398
T0004,T0018	C011	50.058	0.0669
T0010,T0033	C012	82.168	0.3085
T0001,T0034	C028	54.576	0.3601
T0014,T0037	C032	87.727	0.1671
T0019,T0027	C008	27.144	0.3305
T0000,T0017	C034	62.769	0.317
T0006,T0020	C019	72.267	0.4298
T0012,T0021	C026	44.342	0.3645
T0029,T0034	C036	91.379	0.0985
T0027,T0033	C029	25.355	0.1624
T0020,T0038	C000	68.424	0.103
T0024,T0037	C026	46.154	0.1173
T0000,T0038	C015	45.877	0.4377
T0023,T0038	C024	51.954	0.6309
T0034,T0035	C009	78.77	0.1553
T0011,T0014	C002	46.411	0.0952
T0022,T0025	C001	79.133	0.269
T0020,T0030	C000	61.277	0.01
T0019,T0035	C034	49.256	0.0922
T0001,T0002	C034	49.353	0.4046
T0019,T0023	C038	55.761	0.4402
T0033	C010	12.166	0.6378
T0010,T0039	C034	61.229	0.37
T0001,T0033	C008	93.241	0.8634
T0005,T0029	C031	82.788	0.1847
T0001,T0011	C028	56.612	0.4104
T0028,T0029	C013	57.632	0.0617
T0003,T0031	C029	44.08	0.3147
T0001,T0015	C001	48.794	0.492
T0000,T0009	C031	50.755	0.1061
T0000	C008	35.333	0.8292
T0025,T0039	C025	65.22	0.475
T0016,T0017	C002	65.283	0.2605
T0025,T0029	C010	65.951	0.1255
T0013,T0039	C022	70.585	0.2298
T0017	C012	36.596	0.15
T0018,T0021	C037	54.77	0.3391
T0015,T0025	C019	100.0	0.058
T0031,T0034	C010	68.512	0.4856
T0011,T0033	C014	58.16	0.7571
T0005,T0022	C011	46.204	0.259
T0004,T0026	C016	39.958	0.0514
T0002,T0033	C011	77.047	0.1967
T0016,T0026	C023	34.302	0.6145
T0026,T0032	C023	62.594	0.0859
T0018,T0026	C001	41.741	0.2026
T0013,T0036	C009	51.491	0.8081
T0016,T0022	C033	24.344	0.133
T0005,T0017	C004	69.149	0.2389
T0012,T0030	C029	39.345	0.2184
T0031,T0039	C024	46.286	0.686
T0028,T0035	C032	52.884	0.5203
T0017,T0026	C019	48.348	0.1034
T0011,T0021	C028	61.689	0.3603
T0007,T0008	C022	43.952	0.4014
T0019,T0035	C006	69.243	0.3061
T0017	C039	35.412	0.5037
T0016,T0032	C002	71.703	0.4308
T0003,T0020	C034	30.254	0.0229
T0014,T0023	C027	78.578	0.4318
T0024,T0034	C000	75.335	0.3518
T0004,T0037	C005	75.652	0.2048
T0027,T0031	C009	43.261	0.1525
T0009,T0030	C015	37.387	0.1002
T0009,T0025	C037	74.011	0.5358
T0010,T0022	C034	63.711	0.3824
T0005,T0008	C024	74.052	0.0584
T0005,T0032	C020	53.253	0.167
T0001,T0007	C000	66.772	0.0637
T0010,T0026	C020	21.898	0.1264
T0007,T0011	C037	35.472	0.6221
T0007,T0025	C025	26.781	0.2703
T0001,T0005	C019	83.913	0.27
T0004,T0007	C021	58.837	0.6366
T0022,T0034	C014	79.269	0.2467
T0018	C000	45.707	0.4044
T0015,T0022	C010	83.715	0.1755
T0030	C024	15.8	0.7572
T0032,T0034	C016	30.942	0.285
T0007,T0033	C016	55.819	0.3294
T0031,T0033	C015	27.536	0.2128
T0009,T0037	C030	69.647	0.065
T0004,T0023	C025	98.974	0.1213
T0007,T0027	C025	48.999	0.3413
T0028,T0029	C007	66.831	0.1123
T0001,T0016	C038	67.396	0.1106
T0011,T0026	C027	54.361	0.286
T0007,T0015	C005	75.299	0.4007
T0001,T0015	C036	67.369	0.102
T0022,T0031	C021	69.396	0.4694
T0001,T0003	C004	58.973	0.5987
T0001,T0020	C024	85.133	0.7719
T0014,T0018	C037	63.077	0.3966
T0000,T0021	C014	70.667	0.7209
T0018,T0025	C030	62.059	0.1956
T0006,T0035	C033	70.391	0.0986
T0026,T0038	C039	22.166	0.3737
T0009,T0022	C019	47.285	0.8227
T0029,T0030	C009	52.811	0.3493
T0001,T0034	C009	67.045	0.8548
T0026,T0032	C020	42.401	0.3583
T0026,T0032	C019	88.09	0.2018
T0007,T0017	C008	59.21	0.6084
T0015,T0031	C008	49.918	0.6558
T0018,T0032	C025	56.942	0.1303
T0024,T0032	C025	52.19	0.1383
T0038,T0039	C034	68.055	0.0881
T0012,T0038	C028	44.025	0.3195
T0004,T0022	C036	53.432	0.3621
T0013,T0032	C014	48.739	0.0975
T0004	C008	37.609	0.8401
T0004,T0037	C013	63.967	0.095
T0036	C030	25.557	0.368
T0017,T0033	C006	66.0	0.1276
T0012,T0013	C035	52.884	0.3714
T0018,T0033	C028	49.222	0.1527
T0038	C033	45.633	0.8008
T0012,T0031	C003	75.663	0.5644
T0004,T0016	C008	57.216	0.0479
T0013,T0039	C011	82.596	0.1252
T0016,T0017	C016	96.001	0.1814
T0005,T0020	C026	33.447	0.14
T0001,T0020	C038	49.781	0.2698
T0006,T0022	C010	69.167	0.4415
T0003,T0007	C031	46.756	0.5158
T0004,T0034	C039	52.586	0.5994
T0015,T0017	C013	42.775	0.2124
T0022,T0024	C035	67.213	0.2301
T0013,T0039	C020	60.783	0.1126
T0006,T0033	C002	60.367	0.1723
T0039	C004	36.667	0.875
T0028	C013	38.21	0.1392
T0016,T0021	C004	53.808	0.199
T0004	C018	19.096	0.1837
T0017,T0038	C023	51.882	0.2676
T0027,T0033	C012	52.38	0.061
T0005,T0022	C008	43.654	0.1137
T0015,T0036	C006	47.457	0.3976
T0021,T0027	C005	46.849	0.5367
T0007	C037	16.359	0.7202
T0006,T0015	C020	47.976	0.1637
T0024,T0033	C026	53.933	0.1608
T0025,T0034	C022	49.041	0.1586
T0000,T0020	C016	49.084	0.8112
T0012,T0023	C001	53.166	0.102
T0038	C034	42.424	0.1288
T0026	C002	14.476	0.8277
T0000,T0013	C029	98.782	0.3047
T0000,T0032	C032	55.952	0.1247
T0006,T0022	C021	58.904	0.1119
T0031,T0032	C006	62.329	0.2315
T0031,T0036	C016	47.374	0.1617
T0011,T0034	C007	52.957	0.0399
T0016,T0018	C019	59.975	0.3882
T0027,T0029	C018	53.888	0.2041
T0021,T0029	C036	67.739	0.0238
T0020	C037	28.497	0.5633
T0018,T0033	C033	44.434	0.1125
T0008,T0026	C019	82.252	0.0593
T0000,T0031	C008	55.951	0.6501
T0010,T0028	C039	53.35	0.1149
T0038	C027	36.034	0.4006
T0003,T0023	C004	65.226	0.1039
T0008,T0023	C021	45.981	0.0888
T0007,T0035	C032	43.092	0.268
T0017,T0024	C018	36.554	0.1848
T0014,T0036	C022	38.274	0.0179
T0003,T0032	C026	71.253	0.0349
T0017,T0020	C008	28.101	0.0692
T0003,T0027	C017	89.006	0.2954
T0006,T0029	C028	61.954	0.423
T0007,T0026	C008	69.179	0.7564
T0026,T0034	C026	59.977	0.3881
T0003,T0038	C031	64.677	0.1046
T0002,T0029	C031	50.341	0.1154
T0006,T0035	C035	88.864	0.1536
T0007,T0023	C005	73.925	0.2737
T0006,T0025	C007	41.725	0.2973
T0013,T0025	C023	33.302	0.1352
T0005,T0024	C003	49.914	0.3413
T0012,T0018	C024	81.002	0.7678
T0002,T0006	C031	53.307	0.3017
T0010,T0022	C027	34.3	0.2701
T0009,T0026	C024	54.839	0.1101
T0033,T0036	C038	66.439	0.146
T0002,T0033	C023	55.202	0.7811
T0032,T0036	C012	46.728	0.5319
T0011,T0028	C009	46.254	0.1727
T0031,T0037	C027	57.305	0.1582
T0008,T0034	C019	43.769	0.1131
T0005,T0027	C003	34.764	0.1349
T0019,T0035	C035	69.049	0.132
T0002,T0017	C003	46.519	0.1013
T0011,T0030	C011	86.975	0.1508
T0002	C011	31.119	0.1783
T0000,T0028	C020	34.657	0.4211
T0008,T0029	C037	47.653	0.2086
T0020,T0037	C009	28.545	0.7258
T0010,T0029	C024	60.74	0.4527
T0027,T0037	C021	61.64	0.2643
T0004,T0022	C017	69.794	0.1523
T0009	C010	10.976	0.8582
T0039	C014	12.072	0.9038
T0015,T0025	C010	89.179	0.0599
T0006,T0016	C016	48.897	0.0503
T0033	C015	16.454	0.6171
T0004,T0026	C028	58.669	0.3012
T0023,T0026	C031	57.107	0.1087
T0008,T0026	C004	34.217	0.0667
T0003,T0012	C027	37.053	0.236
T0017,T0037	C026	57.369	0.1809
T0021,T0033	C031	28.024	0.2683
T0003,T0009	C018	58.179	0.0587
T0032,T0034	C026	85.714	0.1353
T0026,T0028	C000	67.354	0.4766
T0004,T0016	C034	38.386	0.6797
T0003,T0039	C008	40.961	0.2214
T0025,T0031	C004	32.517	0.0139
T0003,T0019	C001	48.301	0.3735
T0005,T0019	C033	56.576	0.1736
T0002,T0010	C009	97.469	0.1719
T0008,T0036	C022	47.462	0.05
T0015,T0023	C016	46.967	0.0956
T0011,T0035	C001	37.014	0.1416
T0011,T0030	C026	69.834	0.4585
T0007,T0017	C003	64.997	0.1906
T0006,T0026	C029	56.035	0.0514
T0017,T0024	C001	57.81	0.0743
T0009,T0023	C036	55.178	0.2409
T0002,T0013	C029	96.939	0.175
T0003	C016	49.349	0.7795
T0018,T0032	C018	82.333	0.2639
T0004	C030	20.167	0.5079
T0019,T0023	C022	69.373	0.1839
T0039	C028	17.906	0.6476
T0008,T0027	C000	60.015	0.0813
T0001,T0039	C004	55.107	0.7628
T0000,T0020	C035	84.25	0.1388
T0007,T0031	C003	61.857	0.7368
T0020,T0024	C023	66.695	0.2259
T0034	C011	47.696	0.9203
T0006	C037	26.164	0.1691
T0028,T0032	C027	76.0	0.0608
T0003,T0017	C002	75.617	0.2667
T0008,T0028	C002	60.369	0.2113
T0010,T0022	C017	38.974	0.0693
T0005,T0020	C020	41.938	0.1467
T0005	C000	29.637	0.2871
T0023,T0032	C027	59.863	0.1222
T0036,T0037	C001	43.297	0.5847
T0002,T0027	C030	49.619	0.1226
T0001,T0005	C002	61.351	0.169
T0026,T0031	C026	88.822	0.8009
T0018,T0022	C003	53.722	0.1169
T0008,T0028	C024	70.967	0.0234
T0000,T0008	C013	61.232	0.01
T0006,T0023	C006	45.963	0.1179
T0025,T0034	C018	68.771	0.4359
T0006,T0017	C005	80.241	0.1546
T0009,T0010	C002	46.968	0.0271
T0007,T0031	C002	55.681	0.4206
T0016,T0018	C032	55.623	0.1994
T0006,T0038	C031	92.875	0.1304
T0011,T0023	C019	66.724	0.128
T0018	C011	18.252	0.2983
T0007,T0009	C007	40.341	0.1442
T0002,T0027	C005	35.137	0.3203
T0013,T0035	C036	71.856	0.3049
T0022,T0025	C007	44.602	0.2536
T0002,T0008	C005	59.025	0.3368
T0022,T0026	C028	60.315	0.2514
T0009,T0034	C031	46.026	0.047
T0033	C030	22.433	0.7548
T0022,T0035	C004	62.046	0.2308
T0002,T0004	C035	56.522	0.1869
T0006,T0031	C024	95.041	0.4228
T0002,T0032	C039	78.507	0.6285
T0033,T0038	C011	61.854	0.6062
T0011	C017	38.597	0.3249
T0006,T0010	C014	47.16	0.3366
T0026,T0038	C006	69.519	0.1768
T0025,T0037	C014	76.344	0.1453
T0004,T0010	C005	40.04	0.5382
T0033,T0036	C010	55.679	0.303
T0034,T0036	C009	53.973	0.845
T0004,T0024	C020	74.658	0.2375
T0005,T0038	C033	67.78	0.3657
T0022,T0036	C010	71.532	0.3133
T0020,T0034	C018	51.024	0.476
T0006,T0027	C008	30.767	0.3067
T0022,T0027	C033	36.576	0.2902
T0001,T0018	C000	72.879	0.0975
T0028,T0031	C019	59.05	0.01
T0008,T0024	C020	65.909	0.3398
T0018	C025	10.265	0.2636
T0005,T0031	C013	58.732	0.0572
T0011,T0034	C038	25.483	0.09
T0021,T0039	C039	44.071	0.0935
T0005,T0018	C036	50.596	0.2483
T0007,T0023	C033	100.0	0.2986
T0006,T0015	C022	63.886	0.5358
T0022,T0038	C038	70.484	0.3131
T0009,T0028	C005	68.346	0.0515
T0027,T0030	C037	64.77	0.2104
T0013,T0021	C014	43.378	0.278
T0021,T0027	C017	81.483	0.3162
T0017,T0037	C008	35.93	0.2497
T0021,T0026	C023	80.306	0.5602
T0009,T0028	C013	86.038	0.1606
T0000,T0038	C022	36.225	0.0894
T0000,T0026	C031	58.489	0.0352
T0031,T0035	C029	41.088	0.1072
T0006,T0023	C019	70.08	0.2258
T0038	C018	15.231	0.2923
T0006,T0017	C022	65.241	0.4342
T0028,T0033	C012	63.582	0.2022
T0037	C011	40.874	0.5709
T0006,T0016	C006	66.376	0.3324
T0000,T0037	C013	68.943	0.0144
T0015,T0036	C030	66.985	0.2688
T0009,T0024	C017	60.249	0.5344
T0023,T0027	C027	80.436	0.3859
T0006,T0021	C030	41.892	0.4059
T0016,T0020	C017	69.027	0.1962
T0002,T0018	C038	33.972	0.0629
T0023,T0032	C003	72.851	0.7058
T0013	C009	42.132	0.8672
T0005	C011	31.032	0.2952
T0015	C031	37.769	0.8079
T0008,T0010	C012	65.054	0.2444
T0008,T0028	C005	39.902	0.1444
T0018,T0026	C030	45.651	0.1869
T0001,T0008	C030	45.277	0.3723
T0010,T0018	C014	52.941	0.0779
T0006,T0025	C019	100.0	0.1949
T0023,T0031	C037	62.569	0.1242
T0025,T0030	C020	72.464	0.0732
T0000,T0018	C016	59.341	0.5767
T0016,T0017	C019	45.541	0.2192
T0018,T0022	C007	65.781	0.2241
T0025,T0032	C018	82.486	0.4291
T0019,T0033	C015	59.123	0.1026
T0020,T0021	C033	30.932	0.1917
T0006,T0017	C031	82.557	0.5579
T0013,T0031	C005	36.494	0.2306
T0033,T0037	C034	31.242	0.2059
T0009,T0016	C030	67.763	0.2304
T0018,T0032	C012	54.657	0.1391
T0015,T0017	C031	67.544	0.5092
T0008,T0011	C027	35.254	0.1985
T0003,T0014	C005	50.703	0.3059
T0017,T0031	C004	45.398	0.0194
T0009,T0013	C003	66.047	0.3131
T0015,T0019	C025	45.398	0.0817
T0001,T0020	C011	32.438	0.234
T0002,T0037	C017	37.464	0.7215
T0003,T0020	C026	73.604	0.1352
T0022,T0026	C013	74.157	0.175
T0000,T0034	C024	50.152	0.8983
T0017,T0039	C031	66.368	0.3604
T0012,T0030	C006	46.506	0.1798
T0017	C017	35.376	0.3615
T0025,T0033	C012	62.56	0.4112
T0013,T0015	C009	89.245	0.5137
T0000,T0022	C004	26.75	0.3033
T0001,T0019	C005	83.697	0.6498
T0023,T0038	C020	50.478	0.4573
T0018	C017	24.323	0.6889
T0005,T0009	C020	59.075	0.239
T0001,T0027	C026	44.958	0.1707
T0009,T0035	C020	82.966	0.4108
T0004,T0035	C029	75.883	0.0662
T0000,T0003	C024	55.575	0.5051
T0019,T0023	C003	44.451	0.4055
T0031,T0035	C025	63.806	0.196
T0012,T0034	C000	40.746	0.0495
T0018,T0021	C020	41.158	0.1927
T0029,T0031	C002	61.627	0.443
T0006,T0024	C018	60.347	0.1755
T0007,T0029	C019	55.34	0.2522
T0004,T0035	C006	73.22	0.1073
T0021,T0029	C003	42.625	0.1037
T0000,T0028	C028	41.202	0.3745
T0031,T0037	C007	40.46	0.3647
T0001,T0016	C007	41.37	0.5193
T0019,T0025	C026	68.947	0.4408
T0000,T0028	C004	55.757	0.4124
T0000,T0032	C025	87.229	0.3503
T0019,T0038	C033	89.888	0.3677
T0020,T0035	C006	52.209	0.3691
T0039	C009	16.523	0.2225
T0028,T0034	C017	56.859	0.3607
T0002,T0028	C026	74.689	0.4249
T0001,T0038	C021	69.785	0.3453
T0026,T0037	C019	67.151	0.1927
T0010,T0021	C025	50.826	0.2333
T0024,T0030	C039	79.503	0.1584
T0023,T0037	C035	49.138	0.4453
T0001,T0033	C016	58.502	0.7123
T0013,T0022	C003	79.27	0.2843
T0021,T0031	C026	97.677	0.6268
T0026,T0039	C032	38.476	0.1639
T0001,T0037	C034	35.166	0.4295
T0000,T0028	C001	44.171	0.2958
T0019,T0037	C037	51.139	0.1294
T0010,T0035	C033	75.053	0.0682
T0024	C029	43.536	0.4887
T0013,T0036	C035	53.681	0.1135
T0030,T0036	C018	87.266	0.1944
T0001,T0036	C026	62.035	0.223
T0024,T0032	C024	44.471	0.4452
T0002,T0021	C030	64.654	0.1251
T0013	C038	15.509	0.1269
T0002,T0007	C014	82.594	0.451
T0005,T0030	C029	55.597	0.5698
T0008,T0025	C031	67.912	0.419
T0009,T0020	C025	100.0	0.1636
T0003,T0018	C031	40.617	0.2445
T0018,T0028	C012	50.858	0.1004
T0007,T0021	C006	54.151	0.0192
T0002,T0038	C024	63.836	0.1564
T0023,T0033	C003	64.594	0.4503
T0000,T0004	C019	40.864	0.1831
T0026	C005	12.07	0.4461
T0000,T0026	C018	99.26	0.2449
T0029,T0032	C004	56.852	0.385
T0001,T0031	C014	42.875	0.095
T0011	C006	44.443	0.2249
T0017,T0023	C005	81.39	0.0834
T0013,T0034	C029	88.051	0.2821
T0025	C030	44.155	0.6214
T0008,T0022	C009	58.003	0.2051
T0007,T0027	C031	56.486	0.2165
T0006,T0033	C030	41.73	0.432
T0021,T0027	C015	62.555	0.2472
T0016,T0038	C024	48.27	0.7013
T0019,T0039	C015	65.432	0.2036
T0001,T0015	C009	52.157	0.5508
T0006,T0015	C029	67.87	0.2205
T0012,T0026	C014	67.161	0.2548
T0028,T0035	C039	56.106	0.0211
T0020,T0026	C024	85.464	0.3353
T0012,T0028	C021	72.333	0.1809
T0008,T0018	C014	77.493	0.1327
T0033,T0039	C004	47.52	0.7681
T0007	C002	18.072	0.6043
T0020,T0036	C008	62.248	0.0453
T0019,T0033	C021	79.855	0.3889
T0032,T0034	C032	64.754	0.1845
T0023,T0026	C036	29.364	0.7572
T0007,T0008	C024	84.677	0.2422
T0010,T0029	C029	66.46	0.4074
T0028,T0035	C000	55.083	0.3745
T0007,T0028	C000	57.267	0.0845
T0000,T0011	C005	41.436	0.3143
T0000	C011	18.784	0.7272
T0006,T0033	C018	67.154	0.1203
T0027,T0028	C005	25.582	0.1523
T0000,T0018	C005	44.888	0.4581
T0015,T0019	C012	43.751	0.6798
T0017,T0024	C024	43.519	0.324
T0002,T0034	C012	48.29	0.418
T0021,T0033	C019	29.921	0.3084
T0002,T0032	C035	78.863	0.3547
T0021	C026	42.205	0.6758
T0006,T0035	C031	99.811	0.7223
T0021,T0030	C039	59.014	0.0773
T0032,T0036	C024	64.362	0.0968
T0021,T0039	C007	40.659	0.1842
T0002,T0033	C010	31.66	0.3588
T0021,T0024	C022	100.0	0.5231
T0002,T0021	C001	29.237	0.4133
T0005,T0022	C024	40.175	0.0267
T0010,T0034	C029	87.293	0.4777
T0005,T0034	C018	47.918	0.3536
T0013,T0021	C002	100.0	0.0437
T0024,T0039	C019	38.127	0.1385
T0013,T0022	C032	60.575	0.125
T0023,T0031	C038	49.47	0.3579
T0014	C012	40.259	0.4547
T0007,T0037	C008	72.445	0.3326
T0007,T0037	C003	56.07	0.401
T0022,T0035	C022	26.36	0.2037
T0000,T0018	C035	48.948	0.2431
T0021,T0038	C023	78.204	0.4085
T0013,T0036	C003	36.25	0.1545
T0001,T0037	C030	41.826	0.1214
T0022,T0026	C001	56.161	0.4131
T0011,T0023	C031	46.276	0.1738
T0000,T0027	C012	48.401	0.1856
T0029,T0035	C034	48.252	0.1238
T0009,T0018	C016	60.48	0.1637
T0019,T0031	C017	58.21	0.9082
T0000,T0008	C022	58.144	0.1235
T0012,T0022	C026	31.752	0.0628
T0012,T0016	C029	33.517	0.1672
T0004,T0026	C033	64.016	0.0363
T0017,T0026	C010	71.619	0.1876
T0001,T0009	C003	64.508	0.6928
T0006,T0017	C020	58.667	0.1185
T0021,T0036	C012	55.176	0.4667
T0004	C025	43.564	0.5663
T0015,T0017	C011	41.482	0.2071
T0009	C016	17.837	0.2986
T0002,T0035	C009	53.369	0.0597
T0019,T0032	C002	70.355	0.5542
T0007,T0024	C003	91.681	0.5571
T0020,T0034	C025	46.862	0.1376
T0014,T0029	C023	50.909	0.025
T0004,T0035	C027	57.62	0.013
T0027,T0030	C001	73.205	0.163
T0005,T0036	C022	56.489	0.092
T0015,T0024	C039	55.638	0.2263
T0030,T0039	C009	29.627	0.0764
T0012,T0026	C035	52.018	0.3217
T0014,T0039	C028	46.251	0.3789
T0000,T0016	C023	24.037	0.6773
T0000,T0004	C024	47.453	0.8213
T0028,T0035	C014	52.427	0.1916
T0012	C024	29.008	0.7987
T0006,T0017	C010	49.503	0.3211
T0023,T0024	C023	56.742	0.0677
T0002,T0031	C004	41.179	0.0416
T0010	C011	27.555	0.3376
T0005,T0038	C024	45.082	0.1052
T0019,T0021	C003	58.265	0.0677
T0001,T0018	C014	78.54	0.0457
T0013,T0016	C007	63.758	0.6989
T0005	C027	28.93	0.1865
T0031,T0036	C029	41.469	0.1485
T0016,T0018	C020	83.737	0.767
T0001,T0005	C037	55.739	0.108
T0011,T0038	C004	29.593	0.01
T0034,T0036	C022	43.228	0.0512
T0005,T0022	C039	42.016	0.1662
T0005,T0038	C004	59.364	0.1422
T0004,T0028	C024	58.415	0.1483
T0018	C020	38.438	0.7769
T0002,T0023	C019	65.98	0.2409
T0012,T0014	C001	76.237	0.1565
T0002,T0005	C024	64.464	0.0516
T0024,T0027	C027	57.818	0.8744
T0011,T0027	C027	69.804	0.666
T0031,T0035	C026	62.848	0.6256
T0016,T0025	C035	67.988	0.1567
T0000,T0001	C031	36.643	0.1762
T0004,T0020	C026	47.647	0.544
T0001,T0018	C035	83.606	0.1811
T0022,T0038	C025	36.333	0.2625
T0000,T0003	C037	75.772	0.3681
T0010,T0025	C018	54.534	0.1202
T0013,T0015	C010	56.293	0.2142
T0012,T0038	C032	34.877	0.1317
T0010,T0016	C014	34.308	0.2677
T0002,T0026	C009	75.569	0.01
T0028,T0032	C012	60.925	0.2765
T0008	C034	46.577	0.5157
T0014,T0038	C026	57.531	0.0763
T0016,T0024	C031	32.198	0.4412
T0010,T0016	C020	69.878	0.1733
T0002,T0025	C004	35.789	0.01
T0019,T0028	C036	81.341	0.0515
T0023	C021	35.97	0.1491
T0002,T0024	C020	91.947	0.2792
T0006,T0018	C020	61.863	0.2011
T0028,T0036	C026	92.807	0.751
T0011,T0033	C026	74.88	0.9299
T0019,T0038	C028	55.268	0.3505
T0007,T0026	C022	40.49	0.1233
T0003,T0034	C001	37.771	0.3013
T0010,T0039	C017	56.98	0.156
T0015,T0030	C034	77.8	0.1287
T0024,T0035	C028	31.989	0.3364
T0010,T0028	C025	63.908	0.2171
T0006,T0008	C034	88.741	0.3703
T0006,T0028	C023	74.747	0.328
T0017,T0039	C025	77.596	0.2501
T0006,T0038	C027	65.621	0.2126
T0006,T0025	C031	69.889	0.3542
T0027,T0037	C008	41.937	0.227
T0022,T0039	C023	63.819	0.4848
T0014,T0021	C032	94.208	0.0768
T0007,T0023	C026	88.358	0.4366
T0029,T0036	C038	54.972	0.1299
T0004,T0036	C013	49.1	0.3077
T0013,T0025	C005	50.188	0.4173
T0012,T0016	C023	32.908	0.4971
T0012	C028	27.106	0.5485
T0000,T0018	C026	58.472	0.2456
T0019,T0024	C026	61.658	0.0876
T0014,T0016	C021	38.94	0.0413
T0016,T0032	C022	100.0	0.1479
T0000,T0011	C006	65.067	0.2476
T0005,T0031	C038	41.64	0.5622
T0003,T0009	C001	36.858	0.3642
T0000,T0016	C004	58.026	0.5551
T0003,T0016	C021	59.971	0.1319
T0005,T0007	C036	67.342	0.1647
T0025,T0030	C024	66.691	0.3471
T0026,T0036	C027	32.724	0.1358
T0014	C026	26.823	0.2703
T0005	C003	12.95	0.5662
T0010,T0037	C034	47.957	0.3689
T0010	C039	22.589	0.4403
T0008,T0020	C018	64.993	0.6474
T0010,T0026	C033	53.184	0.01
T0036,T0039	C039	77.741	0.1857
T0027	C028	30.506	0.5032
T0003,T0016	C002	57.558	0.294
T0020,T0034	C030	57.547	0.1573
T0012,T0028	C030	30.959	0.11
T0002,T0011	C013	94.728	0.1894
T0006,T0009	C028	65.814	0.1568
T0017,T0032	C019	42.076	0.2013
T0026,T0038	C001	59.239	0.1298
T0003,T0009	C017	91.601	0.3063
T0010,T0020	C034	55.45	0.3148
T0011,T0032	C033	33.634	0.4246
T0007,T0031	C014	62.514	0.3723
T0013,T0026	C032	55.613	0.0989
