task_id_list	courier_id	total_score	willingness
T0019,T0023	C038	55.761	0.4402
T0005,T0029	C031	82.788	0.1847
T0001,T0011	C028	56.612	0.4104
T0028,T0029	C013	57.632	0.0617
T0001,T0015	C001	48.794	0.492
T0000,T0009	C031	50.755	0.1061
T0000	C008	35.333	0.8292
T0016,T0017	C002	65.283	0.2605
T0025,T0029	C010	65.951	0.1255
T0016	C058	25.419	0.4483
T0017	C012	36.596	0.15
T0018,T0021	C037	54.77	0.3391
T0015,T0025	C019	100.0	0.058
T0017	C045	18.999	0.6871
T0014,T0018	C049	41.845	0.1219
T0005,T0022	C011	46.204	0.259
T0007,T0023	C056	68.159	0.0344
T0008	C051	21.971	0.14
T0004,T0026	C016	39.958	0.0514
T0016,T0026	C023	34.302	0.6145
T0002,T0029	C049	24.418	0.1974
T0018,T0026	C001	41.741	0.2026
T0016,T0022	C033	24.344	0.133
T0005,T0017	C004	69.149	0.2389
T0017,T0026	C019	48.348	0.1034
T0011,T0021	C028	61.689	0.3603
T0007,T0008	C022	43.952	0.4014
T0021,T0028	C056	82.155	0.2259
T0015,T0026	C052	37.083	0.1578
T0017	C039	35.412	0.5037
T0003,T0020	C034	30.254	0.0229
T0006,T0015	C045	56.616	0.01
T0014,T0023	C027	78.578	0.4318
T0009,T0025	C037	74.011	0.5358
T0002,T0018	C046	61.15	0.1693
T0010,T0022	C034	63.711	0.3824
T0005,T0008	C024	74.052	0.0584
T0001,T0022	C042	57.991	0.1459
T0001,T0007	C000	66.772	0.0637
T0010,T0026	C020	21.898	0.1264
T0007,T0011	C037	35.472	0.6221
T0007,T0025	C025	26.781	0.2703
T0014,T0022	C047	22.468	0.3551
T0001,T0005	C019	83.913	0.27
T0011,T0013	C045	58.365	0.2462
T0004,T0007	C021	58.837	0.6366
T0018	C000	45.707	0.4044
T0015,T0022	C010	83.715	0.1755
T0018,T0025	C058	69.309	0.1763
T0004,T0023	C025	98.974	0.1213
T0007,T0027	C025	48.999	0.3413
T0002,T0008	C040	32.281	0.1936
T0028,T0029	C007	66.831	0.1123
T0001,T0016	C038	67.396	0.1106
T0011,T0026	C027	54.361	0.286
T0007,T0015	C005	75.299	0.4007
T0001,T0015	C036	67.369	0.102
T0001,T0003	C004	58.973	0.5987
T0000,T0024	C050	91.193	0.3875
T0001,T0020	C024	85.133	0.7719
T0014,T0018	C037	63.077	0.3966
T0000,T0021	C014	70.667	0.7209
T0018,T0025	C030	62.059	0.1956
T0001	C050	19.413	0.1705
T0005,T0028	C051	37.37	0.2132
T0013,T0016	C055	59.333	0.2969
T0009,T0022	C019	47.285	0.8227
T0007,T0017	C008	59.21	0.6084
T0004,T0022	C036	53.432	0.3621
T0004	C008	37.609	0.8401
T0019,T0021	C045	39.774	0.1472
T0004,T0014	C043	59.155	0.6138
T0001,T0013	C048	49.192	0.08
T0014,T0024	C048	39.22	0.4057
T0001,T0013	C054	62.754	0.0889
T0012,T0013	C035	52.884	0.3714
T0011,T0013	C050	61.015	0.1859
T0021,T0022	C058	73.47	0.0767
T0014,T0017	C049	69.18	0.2134
T0004,T0016	C008	57.216	0.0479
T0016,T0017	C016	96.001	0.1814
T0005,T0020	C026	33.447	0.14
T0006,T0027	C047	56.155	0.0512
T0001,T0020	C038	49.781	0.2698
T0006,T0022	C010	69.167	0.4415
T0003,T0007	C031	46.756	0.5158
T0005,T0009	C047	98.302	0.486
T0015,T0017	C013	42.775	0.2124
T0022,T0024	C035	67.213	0.2301
T0019,T0023	C040	100.0	0.1271
T0020	C056	47.518	0.348
T0028	C013	38.21	0.1392
T0016,T0021	C004	53.808	0.199
T0004	C018	19.096	0.1837
T0021,T0022	C044	94.071	0.4236
T0005,T0022	C008	43.654	0.1137
T0000,T0007	C044	35.779	0.5729
T0004,T0011	C044	77.666	0.3496
T0021,T0027	C005	46.849	0.5367
T0010	C056	37.612	0.7431
T0007	C037	16.359	0.7202
T0006,T0015	C020	47.976	0.1637
T0000,T0020	C016	49.084	0.8112
T0012,T0023	C001	53.166	0.102
T0026	C002	14.476	0.8277
T0000,T0013	C029	98.782	0.3047
T0006,T0022	C021	58.904	0.1119
T0016,T0018	C019	59.975	0.3882
T0027,T0029	C018	53.888	0.2041
T0021,T0029	C036	67.739	0.0238
T0020	C037	28.497	0.5633
T0008,T0026	C019	82.252	0.0593
T0010,T0028	C039	53.35	0.1149
T0003,T0023	C004	65.226	0.1039
T0008,T0023	C021	45.981	0.0888
T0017,T0024	C018	36.554	0.1848
T0017,T0020	C008	28.101	0.0692
T0019,T0024	C049	38.891	0.4409
T0003,T0027	C017	89.006	0.2954
T0006,T0029	C028	61.954	0.423
T0007,T0026	C008	69.179	0.7564
T0005,T0027	C047	78.583	0.0498
T0002,T0029	C031	50.341	0.1154
T0007,T0023	C005	73.925	0.2737
T0006,T0025	C007	41.725	0.2973
T0029	C055	17.277	0.1507
T0013,T0025	C023	33.302	0.1352
T0005,T0024	C003	49.914	0.3413
T0012,T0018	C024	81.002	0.7678
T0002,T0006	C031	53.307	0.3017
T0010,T0022	C027	34.3	0.2701
T0009,T0026	C024	54.839	0.1101
T0011,T0028	C009	46.254	0.1727
T0005,T0027	C003	34.764	0.1349
T0002,T0017	C003	46.519	0.1013
T0004,T0024	C052	60.442	0.1232
T0002	C011	31.119	0.1783
T0000,T0028	C020	34.657	0.4211
T0006,T0012	C048	71.976	0.2901
T0008,T0029	C037	47.653	0.2086
T0002	C056	41.038	0.8466
T0010,T0029	C024	60.74	0.4527
T0021,T0028	C057	51.979	0.5663
T0004,T0022	C017	69.794	0.1523
T0008,T0023	C043	49.291	0.5731
T0009	C010	10.976	0.8582
T0015,T0025	C010	89.179	0.0599
T0006,T0016	C016	48.897	0.0503
T0004,T0026	C028	58.669	0.3012
T0023,T0026	C031	57.107	0.1087
T0008,T0026	C004	34.217	0.0667
T0003,T0012	C027	37.053	0.236
T0003,T0009	C018	58.179	0.0587
T0026,T0028	C000	67.354	0.4766
T0004,T0016	C034	38.386	0.6797
T0003,T0019	C001	48.301	0.3735
T0024	C048	17.749	0.8713
T0005,T0019	C033	56.576	0.1736
T0004,T0019	C057	52.153	0.4372
T0002,T0010	C009	97.469	0.1719
T0011,T0023	C042	69.692	0.1304
T0001,T0020	C040	40.711	0.2164
T0015,T0023	C016	46.967	0.0956
T0022	C054	32.884	0.5257
T0019,T0022	C050	46.348	0.1508
T0007,T0017	C003	64.997	0.1906
T0006,T0026	C029	56.035	0.0514
T0017,T0024	C001	57.81	0.0743
T0009,T0023	C036	55.178	0.2409
T0002,T0013	C029	96.939	0.175
T0003	C016	49.349	0.7795
T0012,T0026	C041	75.071	0.0873
T0004	C030	20.167	0.5079
T0019,T0023	C022	69.373	0.1839
T0008,T0027	C000	60.015	0.0813
T0000,T0020	C035	84.25	0.1388
T0005,T0024	C050	85.595	0.5341
T0011,T0012	C055	69.695	0.3577
T0020,T0024	C023	66.695	0.2259
T0012,T0029	C057	77.65	0.7171
T0006	C037	26.164	0.1691
T0003,T0017	C002	75.617	0.2667
T0008,T0028	C002	60.369	0.2113
T0010,T0022	C017	38.974	0.0693
T0005,T0020	C020	41.938	0.1467
T0005	C000	29.637	0.2871
T0021,T0023	C059	36.395	0.1914
T0002,T0027	C030	49.619	0.1226
T0001,T0005	C002	61.351	0.169
T0006,T0020	C044	67.117	0.4581
T0013,T0024	C057	66.152	0.2232
T0011	C043	45.634	0.8179
T0018,T0022	C003	53.722	0.1169
T0008,T0028	C024	70.967	0.0234
T0000,T0008	C013	61.232	0.01
T0006,T0023	C006	45.963	0.1179
T0003,T0015	C053	60.193	0.1001
T0006,T0017	C005	80.241	0.1546
T0009,T0010	C002	46.968	0.0271
T0016,T0028	C042	79.082	0.3841
T0016,T0018	C032	55.623	0.1994
T0011,T0023	C019	66.724	0.128
T0018	C011	18.252	0.2983
T0020,T0025	C056	81.39	0.0127
T0007,T0009	C007	40.341	0.1442
T0002,T0027	C005	35.137	0.3203
T0022,T0025	C007	44.602	0.2536
T0002,T0009	C048	54.677	0.0727
T0002,T0008	C005	59.025	0.3368
T0022,T0026	C028	60.315	0.2514
T0026	C052	18.742	0.2331
T0002,T0004	C035	56.522	0.1869
T0011	C017	38.597	0.3249
T0007,T0012	C054	85.705	0.3206
T0006,T0010	C014	47.16	0.3366
T0004,T0005	C058	95.765	0.1111
T0004,T0010	C005	40.04	0.5382
T0004,T0024	C020	74.658	0.2375
T0006,T0027	C008	30.767	0.3067
T0022,T0027	C033	36.576	0.2902
T0001,T0018	C000	72.879	0.0975
T0008,T0024	C020	65.909	0.3398
T0007,T0028	C053	51.85	0.0326
T0018	C025	10.265	0.2636
T0005,T0018	C036	50.596	0.2483
T0018,T0029	C045	60.359	0.2112
T0007,T0023	C033	100.0	0.2986
T0006,T0015	C022	63.886	0.5358
T0009,T0028	C005	68.346	0.0515
T0013,T0021	C014	43.378	0.278
T0021,T0027	C017	81.483	0.3162
T0021,T0026	C023	80.306	0.5602
T0010,T0028	C046	40.799	0.276
T0009,T0028	C013	86.038	0.1606
T0000,T0026	C031	58.489	0.0352
T0006,T0023	C019	70.08	0.2258
T0006,T0017	C022	65.241	0.4342
T0006,T0016	C049	46.862	0.3545
T0006,T0016	C006	66.376	0.3324
T0009,T0024	C017	60.249	0.5344
T0006,T0009	C055	29.689	0.5182
T0023,T0027	C027	80.436	0.3859
T0006,T0021	C030	41.892	0.4059
T0016,T0020	C017	69.027	0.1962
T0002,T0018	C038	33.972	0.0629
T0013	C009	42.132	0.8672
T0005	C011	31.032	0.2952
T0015	C031	37.769	0.8079
T0004,T0025	C049	55.697	0.2436
T0008,T0010	C012	65.054	0.2444
T0008,T0028	C005	39.902	0.1444
T0018,T0026	C030	45.651	0.1869
T0001,T0008	C030	45.277	0.3723
T0010,T0018	C014	52.941	0.0779
T0006,T0025	C019	100.0	0.1949
T0000,T0018	C016	59.341	0.5767
T0000,T0024	C049	45.727	0.395
T0009,T0026	C045	50.431	0.0527
T0016,T0017	C019	45.541	0.2192
T0018,T0022	C007	65.781	0.2241
T0020,T0021	C033	30.932	0.1917
T0004,T0023	C041	63.838	0.3208
T0012,T0021	C046	72.226	0.4608
T0006,T0017	C031	82.557	0.5579
T0009,T0016	C030	67.763	0.2304
T0015,T0017	C031	67.544	0.5092
T0008,T0011	C027	35.254	0.1985
T0003,T0014	C005	50.703	0.3059
T0009,T0013	C003	66.047	0.3131
T0015,T0019	C025	45.398	0.0817
T0009,T0014	C058	71.271	0.5875
T0001,T0020	C011	32.438	0.234
T0003,T0020	C026	73.604	0.1352
T0022,T0026	C013	74.157	0.175
T0000,T0013	C047	90.765	0.2622
T0017	C017	35.376	0.3615
T0013,T0015	C009	89.245	0.5137
T0000,T0022	C004	26.75	0.3033
T0001,T0019	C005	83.697	0.6498
T0018	C017	24.323	0.6889
T0005,T0009	C020	59.075	0.239
T0001,T0027	C026	44.958	0.1707
T0014,T0029	C045	52.045	0.1519
T0000,T0003	C024	55.575	0.5051
T0002,T0020	C058	51.193	0.7227
T0019,T0023	C003	44.451	0.4055
T0017,T0020	C056	76.486	0.165
T0018,T0021	C020	41.158	0.1927
T0006,T0024	C018	60.347	0.1755
T0007,T0029	C019	55.34	0.2522
T0004,T0008	C051	57.232	0.0754
T0021,T0029	C003	42.625	0.1037
T0000,T0028	C028	41.202	0.3745
T0001,T0016	C007	41.37	0.5193
T0019,T0025	C026	68.947	0.4408
T0000,T0028	C004	55.757	0.4124
T0013,T0019	C059	98.121	0.7063
T0002,T0028	C026	74.689	0.4249
T0012,T0021	C052	48.94	0.0538
T0010,T0021	C025	50.826	0.2333
T0011,T0027	C045	57.583	0.7641
T0013,T0022	C003	79.27	0.2843
T0003,T0020	C048	44.548	0.1058
T0000,T0028	C001	44.171	0.2958
T0000,T0002	C058	49.231	0.413
T0024	C029	43.536	0.4887
T0002,T0021	C030	64.654	0.1251
T0008,T0023	C049	64.145	0.0604
T0013	C038	15.509	0.1269
T0002,T0007	C014	82.594	0.451
T0008,T0025	C031	67.912	0.419
T0001,T0015	C058	80.842	0.0866
T0009,T0020	C025	100.0	0.1636
T0003,T0018	C031	40.617	0.2445
T0018,T0028	C012	50.858	0.1004
T0007,T0021	C006	54.151	0.0192
T0020,T0024	C053	59.06	0.1874
T0006,T0022	C040	47.619	0.2365
T0009,T0021	C049	30.708	0.5582
T0000,T0004	C019	40.864	0.1831
T0026	C005	12.07	0.4461
T0000,T0026	C018	99.26	0.2449
T0016,T0018	C058	68.238	0.143
T0011	C006	44.443	0.2249
T0017,T0023	C005	81.39	0.0834
T0025	C030	44.155	0.6214
T0008,T0022	C009	58.003	0.2051
T0007,T0027	C031	56.486	0.2165
T0021,T0027	C015	62.555	0.2472
T0024,T0028	C045	76.924	0.6381
T0008,T0011	C057	100.0	0.3208
T0001,T0015	C009	52.157	0.5508
T0006,T0015	C029	67.87	0.2205
T0012,T0026	C014	67.161	0.2548
T0020,T0026	C024	85.464	0.3353
T0000,T0027	C051	90.226	0.2295
T0012,T0028	C021	72.333	0.1809
T0008,T0018	C014	77.493	0.1327
T0007	C002	18.072	0.6043
T0001,T0023	C043	37.103	0.3793
T0023,T0026	C036	29.364	0.7572
T0007,T0008	C024	84.677	0.2422
T0010,T0029	C029	66.46	0.4074
T0007,T0028	C000	57.267	0.0845
T0000,T0011	C005	41.436	0.3143
T0000	C011	18.784	0.7272
T0027,T0028	C005	25.582	0.1523
T0000,T0018	C005	44.888	0.4581
T0015,T0019	C012	43.751	0.6798
T0017,T0024	C024	43.519	0.324
T0021	C026	42.205	0.6758
T0021,T0024	C022	100.0	0.5231
T0002,T0021	C001	29.237	0.4133
T0005,T0022	C024	40.175	0.0267
T0000	C054	31.344	0.4301
T0001,T0008	C051	48.709	0.0518
T0013,T0021	C002	100.0	0.0437
T0013,T0022	C032	60.575	0.125
T0002	C055	14.148	0.8083
T0014	C012	40.259	0.4547
T0012,T0018	C046	53.406	0.481
T0000,T0018	C035	48.948	0.2431
T0022,T0026	C001	56.161	0.4131
T0011,T0023	C031	46.276	0.1738
T0007,T0023	C040	84.845	0.2248
T0000,T0027	C012	48.401	0.1856
T0027,T0029	C054	51.458	0.1231
T0021	C056	48.485	0.3113
T0009,T0018	C016	60.48	0.1637
T0010,T0016	C055	66.175	0.3301
T0005,T0013	C040	84.009	0.2403
T0018,T0022	C055	28.915	0.273
T0000,T0008	C022	58.144	0.1235
T0012,T0022	C026	31.752	0.0628
T0022,T0026	C059	71.121	0.5492
T0012,T0016	C029	33.517	0.1672
T0004,T0026	C033	64.016	0.0363
T0017,T0026	C010	71.619	0.1876
T0001,T0009	C003	64.508	0.6928
T0006,T0017	C020	58.667	0.1185
T0004	C025	43.564	0.5663
T0015,T0017	C011	41.482	0.2071
T0009	C016	17.837	0.2986
T0002,T0023	C059	70.515	0.1753
T0007,T0024	C003	91.681	0.5571
T0014,T0029	C023	50.909	0.025
T0000,T0009	C042	71.816	0.6098
T0017,T0027	C041	73.806	0.6234
T0006,T0028	C045	56.494	0.2088
T0000,T0018	C059	51.898	0.6741
T0015,T0024	C039	55.638	0.2263
T0012,T0026	C035	52.018	0.3217
T0000,T0016	C023	24.037	0.6773
T0002,T0015	C044	49.295	0.0875
T0006,T0013	C042	44.547	0.3751
T0012,T0025	C045	46.47	0.4405
T0000,T0004	C024	47.453	0.8213
T0000	C049	23.668	0.6419
T0012	C024	29.008	0.7987
T0009,T0027	C040	68.072	0.5791
T0021,T0022	C045	43.856	0.0569
T0006,T0017	C010	49.503	0.3211
T0023,T0024	C023	56.742	0.0677
T0010	C011	27.555	0.3376
T0005,T0014	C042	29.871	0.0447
T0015,T0018	C052	43.214	0.5596
T0019,T0021	C003	58.265	0.0677
T0001,T0018	C014	78.54	0.0457
T0013,T0016	C007	63.758	0.6989
T0005	C027	28.93	0.1865
T0001,T0008	C046	83.056	0.1354
T0016,T0018	C020	83.737	0.767
T0011,T0023	C041	71.433	0.1241
T0013	C059	35.596	0.8109
T0001,T0005	C037	55.739	0.108
T0020,T0027	C051	56.008	0.2591
T0005,T0017	C054	23.897	0.0751
T0005,T0022	C039	42.016	0.1662
T0004,T0007	C041	42.413	0.2556
T0004,T0028	C024	58.415	0.1483
T0018	C020	38.438	0.7769
T0002,T0023	C019	65.98	0.2409
T0012,T0014	C001	76.237	0.1565
T0002,T0005	C024	64.464	0.0516
T0024,T0027	C027	57.818	0.8744
T0011,T0027	C027	69.804	0.666
T0024,T0027	C050	57.484	0.4482
T0016,T0025	C035	67.988	0.1567
T0000,T0001	C031	36.643	0.1762
T0024	C047	35.246	0.1124
T0004,T0020	C026	47.647	0.544
T0010,T0020	C050	38.967	0.5263
T0001,T0018	C035	83.606	0.1811
T0003,T0004	C055	44.516	0.167
T0000,T0003	C037	75.772	0.3681
T0010,T0025	C018	54.534	0.1202
T0013,T0015	C010	56.293	0.2142
T0020,T0029	C044	49.048	0.2412
T0015	C054	32.851	0.4536
T0010,T0016	C014	34.308	0.2677
T0002,T0026	C009	75.569	0.01
T0008	C034	46.577	0.5157
T0016,T0024	C031	32.198	0.4412
T0010,T0016	C020	69.878	0.1733
T0002,T0025	C004	35.789	0.01
T0019,T0028	C036	81.341	0.0515
T0023	C021	35.97	0.1491
T0002,T0024	C020	91.947	0.2792
T0006,T0018	C020	61.863	0.2011
T0007,T0026	C022	40.49	0.1233
T0002,T0013	C043	68.052	0.0636
T0000,T0012	C054	64.345	0.1739
T0000,T0027	C044	29.148	0.439
T0010,T0028	C025	63.908	0.2171
T0019,T0024	C056	56.964	0.1433
T0006,T0008	C034	88.741	0.3703
T0008,T0016	C047	45.71	0.533
T0006,T0028	C023	74.747	0.328
T0006,T0025	C031	69.889	0.3542
T0014,T0021	C032	94.208	0.0768
T0007,T0023	C026	88.358	0.4366
T0014,T0018	C042	80.643	0.1933
T0013,T0025	C005	50.188	0.4173
T0012,T0016	C023	32.908	0.4971
T0012	C028	27.106	0.5485
T0019,T0024	C046	61.165	0.4684
T0000,T0018	C026	58.472	0.2456
T0019,T0024	C026	61.658	0.0876
T0014,T0016	C021	38.94	0.0413
T0020,T0021	C051	31.69	0.164
T0000,T0011	C006	65.067	0.2476
T0003,T0009	C001	36.858	0.3642
T0000,T0016	C004	58.026	0.5551
T0003,T0016	C021	59.971	0.1319
T0005,T0007	C036	67.342	0.1647
T0023,T0027	C056	65.688	0.2658
T0014	C026	26.823	0.2703
T0005	C003	12.95	0.5662
T0010	C039	22.589	0.4403
T0006,T0025	C055	57.371	0.6192
T0013,T0020	C041	68.398	0.109
T0008,T0020	C018	64.993	0.6474
T0010,T0026	C033	53.184	0.01
T0007,T0020	C040	45.399	0.7835
T0027	C028	30.506	0.5032
T0003,T0016	C002	57.558	0.294
T0012,T0028	C030	30.959	0.11
T0002,T0011	C013	94.728	0.1894
T0006,T0009	C028	65.814	0.1568
T0003,T0009	C017	91.601	0.3063
T0010,T0020	C034	55.45	0.3148
T0006	C051	10.931	0.3904
T0013,T0026	C032	55.613	0.0989
T0007,T0020	C023	65.151	0.0253
T0006,T0011	C013	68.492	0.1262
T0009,T0029	C003	47.068	0.6036
T0021,T0027	C012	79.083	0.185
T0024	C008	46.476	0.3599
T0011,T0012	C038	47.543	0.0383
T0006,T0023	C030	69.456	0.2373
T0015,T0027	C035	79.01	0.3759
T0018	C013	47.967	0.7315
T0014,T0022	C028	69.681	0.3995
T0000,T0002	C013	89.471	0.1067
T0020,T0027	C024	67.728	0.7861
T0006,T0016	C034	42.668	0.5825
T0015,T0022	C040	44.005	0.3752
T0028	C042	39.494	0.7937
T0009,T0016	C001	55.817	0.3331
T0004,T0006	C010	42.807	0.1694
T0007,T0010	C055	35.148	0.1881
T0018	C046	22.738	0.516
T0026,T0027	C019	48.634	0.1895
T0011,T0019	C004	29.915	0.1494
T0027,T0029	C021	33.449	0.2422
T0004,T0006	C058	100.0	0.2139
T0018	C044	34.932	0.8142
T0012	C045	16.528	0.4269
T0019,T0020	C006	69.755	0.6676
T0013,T0028	C039	55.778	0.2154
T0019,T0023	C007	18.856	0.1248
T0021,T0024	C031	23.346	0.2158
T0008,T0027	C014	47.698	0.2802
T0005,T0012	C044	43.423	0.1015
T0011,T0028	C025	73.444	0.1894
T0016,T0026	C020	57.743	0.8691
T0024,T0028	C020	74.228	0.2891
T0004,T0006	C031	61.281	0.1602
T0016,T0029	C047	32.798	0.1947
T0022,T0029	C030	70.435	0.0971
T0002,T0011	C043	51.302	0.2122
T0000,T0024	C044	56.084	0.2251
T0012,T0016	C050	86.921	0.2342
T0008,T0028	C029	65.54	0.033
T0007,T0027	C059	25.07	0.6429
T0011,T0016	C001	50.016	0.385
T0004,T0020	C005	49.139	0.1249
T0025	C043	17.779	0.7419
T0016,T0021	C040	73.261	0.1613
T0026	C016	17.06	0.2686
T0009,T0026	C014	85.725	0.3083
T0010,T0016	C024	62.565	0.6961
T0018,T0027	C055	46.857	0.0722
T0001,T0018	C042	93.401	0.0873
T0020,T0029	C047	43.425	0.01
T0016,T0022	C056	67.925	0.1563
T0010,T0012	C006	48.299	0.1011
T0011,T0014	C038	33.361	0.4686
T0013,T0016	C045	73.185	0.1997
T0010,T0015	C028	44.615	0.0298
T0000,T0008	C021	33.689	0.7803
T0017,T0021	C037	62.774	0.3595
T0008,T0010	C038	54.83	0.1556
T0000,T0023	C012	65.128	0.7437
T0000,T0005	C032	80.662	0.076
T0000,T0007	C056	40.001	0.0222
T0001,T0012	C050	65.085	0.0742
T0001,T0024	C024	50.692	0.8485
T0013	C007	35.392	0.7615
T0018,T0019	C005	82.293	0.7069
T0011,T0013	C037	51.688	0.7678
T0007,T0014	C015	62.106	0.5032
T0016,T0027	C032	46.474	0.1436
T0023,T0024	C047	46.803	0.0272
T0000,T0017	C028	36.388	0.2171
T0001,T0006	C031	61.979	0.5456
T0014,T0022	C016	94.297	0.3066
T0001,T0027	C041	44.238	0.5667
T0015,T0024	C047	70.346	0.0247
T0000,T0017	C033	64.224	0.4344
T0017	C042	45.079	0.8738
T0012,T0023	C056	96.185	0.0441
T0023	C023	48.374	0.1243
T0020,T0025	C050	66.951	0.338
T0010,T0027	C050	44.271	0.3397
T0004	C020	37.116	0.5246
T0013,T0016	C047	48.306	0.4882
T0021	C038	40.717	0.5853
T0005,T0016	C015	74.341	0.3159
T0009,T0011	C041	71.016	0.01
T0017,T0021	C027	48.222	0.2099
T0005,T0029	C026	27.305	0.0717
T0005,T0022	C007	52.694	0.501
T0018,T0026	C025	39.159	0.2702
T0002,T0004	C047	78.58	0.1799
T0011,T0022	C014	60.754	0.4967
T0003,T0027	C040	34.025	0.0926
T0002,T0014	C040	48.713	0.3737
T0011,T0026	C059	87.747	0.2919
T0009	C045	33.921	0.4721
T0004,T0010	C054	60.598	0.0945
T0002,T0028	C031	67.743	0.0388
T0003,T0014	C055	28.646	0.3102
T0016,T0020	C045	86.401	0.6223
T0023	C012	31.355	0.8392
T0008,T0015	C019	76.194	0.01
T0013,T0021	C034	59.48	0.6986
T0002,T0027	C016	54.92	0.6211
T0009,T0028	C038	36.531	0.1279
T0018	C034	35.825	0.2377
T0001,T0015	C046	83.328	0.0931
T0005,T0015	C045	39.87	0.0412
T0010,T0025	C050	70.577	0.3025
T0019,T0021	C020	21.576	0.0963
T0019,T0023	C031	34.073	0.1682
T0021,T0025	C038	78.248	0.1688
T0014,T0022	C057	64.176	0.1204
T0020,T0022	C001	74.147	0.5128
T0005,T0025	C036	40.983	0.0454
T0002	C031	17.994	0.3963
T0022,T0028	C028	50.447	0.3792
T0005,T0022	C030	100.0	0.1034
T0001,T0022	C015	40.699	0.4749
T0014,T0027	C019	60.227	0.1622
T0004,T0007	C045	34.586	0.1775
T0026	C021	44.817	0.1451
T0006,T0009	C027	95.267	0.4003
T0019,T0021	C023	70.558	0.8588
T0011	C030	40.689	0.706
T0005,T0020	C055	30.958	0.5699
T0015,T0020	C013	33.288	0.3322
T0016,T0023	C055	75.359	0.1917
T0008,T0009	C037	82.685	0.6558
T0017	C032	13.122	0.2933
T0006,T0007	C003	58.558	0.3866
T0015	C024	23.916	0.2793
T0010,T0023	C022	56.624	0.2219
T0012,T0013	C033	60.656	0.061
T0001,T0024	C040	55.146	0.078
T0007,T0016	C001	69.711	0.4564
T0015,T0019	C048	32.414	0.3257
T0001,T0003	C056	76.205	0.7318
T0026,T0029	C022	71.93	0.0974
T0008,T0010	C020	51.028	0.1092
T0007,T0029	C012	62.391	0.0706
T0022	C037	41.363	0.2167
T0024,T0028	C058	62.247	0.1915
T0001,T0026	C046	80.485	0.0595
T0004,T0010	C011	61.461	0.1405
T0001,T0027	C019	60.603	0.2629
T0012,T0021	C042	91.95	0.1631
T0011,T0029	C025	46.629	0.2871
T0002,T0016	C042	75.61	0.0533
T0013,T0022	C029	61.854	0.0735
T0008,T0014	C030	50.742	0.2961
T0007,T0017	C056	49.114	0.0819
T0001,T0016	C048	69.056	0.0859
T0000,T0020	C032	44.5	0.0869
T0012,T0014	C023	39.175	0.1573
T0010,T0023	C040	77.05	0.1077
T0002,T0018	C012	60.831	0.0807
T0026,T0028	C028	39.807	0.2175
T0021,T0026	C032	69.714	0.1653
T0014,T0020	C031	62.759	0.201
T0009,T0014	C035	92.749	0.5154
T0016,T0024	C002	27.299	0.1421
T0002,T0017	C050	65.81	0.2059
T0002,T0012	C002	40.673	0.4244
T0001,T0012	C033	46.973	0.06
T0006,T0016	C039	46.618	0.1453
T0000,T0012	C006	49.582	0.1083
T0011	C042	23.168	0.7205
T0013,T0024	C027	87.096	0.1388
T0012,T0025	C027	51.51	0.1603
T0003,T0021	C017	82.431	0.3015
T0003,T0004	C030	36.741	0.2701
T0015,T0021	C044	70.427	0.4796
T0020,T0024	C049	28.671	0.2062
T0005,T0024	C043	65.547	0.4931
T0000	C036	33.832	0.57
T0016	C017	37.651	0.2421
T0019,T0025	C011	39.053	0.0109
T0012,T0021	C027	24.783	0.1472
T0000	C058	28.321	0.4528
T0025,T0028	C028	46.608	0.2471
T0003,T0024	C008	74.443	0.2831
T0012,T0022	C018	51.305	0.2015
T0019	C032	47.979	0.2495
T0007,T0028	C032	37.49	0.2278
T0027	C006	45.834	0.3391
T0003,T0014	C048	52.276	0.2396
T0017,T0020	C025	73.179	0.0769
T0009,T0028	C031	65.556	0.0215
T0015,T0020	C011	25.671	0.1682
T0000	C035	21.284	0.9053
T0021	C024	16.622	0.3506
T0008,T0016	C017	82.504	0.0419
T0008	C019	22.794	0.1029
T0004,T0011	C013	84.167	0.1489
T0009,T0029	C048	59.594	0.1459
T0004	C032	46.796	0.5054
T0003,T0010	C007	55.692	0.0506
T0014,T0027	C022	39.921	0.064
T0003,T0021	C024	63.336	0.2375
T0019,T0029	C044	75.888	0.2904
T0008,T0011	C039	100.0	0.6605
T0002,T0017	C012	57.684	0.1253
T0009,T0025	C008	59.201	0.2599
T0005,T0025	C031	65.163	0.496
T0019,T0021	C033	59.358	0.1873
T0002,T0020	C037	50.013	0.3552
T0005,T0024	C027	59.619	0.1973
T0011	C003	39.246	0.8823
T0005,T0008	C000	86.408	0.01
T0008,T0028	C020	48.944	0.6753
T0011	C025	39.906	0.5631
T0008,T0009	C057	86.17	0.1644
T0019,T0024	C030	23.871	0.0951
T0016,T0021	C047	44.697	0.1599
T0007,T0017	C051	78.785	0.0561
T0008,T0017	C026	63.218	0.1376
T0005,T0016	C047	78.827	0.524
T0006	C005	19.068	0.785
T0001,T0002	C027	100.0	0.6721
T0008,T0022	C052	39.752	0.2995
T0012,T0022	C019	46.964	0.6929
T0012,T0017	C035	100.0	0.3516
T0010,T0013	C005	35.787	0.4894
T0001,T0017	C002	72.135	0.0985
T0008,T0018	C057	88.644	0.3532
T0001,T0011	C003	87.362	0.6707
T0017,T0018	C039	50.73	0.4059
